IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,UsageCost,ConnectionID,ConnectionTypeID,LevelID,Amps,Voltage,PowerKW,CurrentTypeID,Quantity
True,2023-10-09 02:47:00,278546,2C8BA0B2-215D-4562-958E-16EADBA8246A,1,103.0,4.0,2.0,50,2023-10-09 02:47:00,1,2023-10-01 08:01:00,200,278933,Emmerhoutstraat,Emmerhoutstraat 1,Emmen,7814 XV,159,52.816950648536505,6.918983149911014,0,0.00 jaarabonnement,481502.0,25.0,2.0,16.0,400.0,11.0,20.0,2.0
True,2023-09-06 03:31:00,274104,E2271DB6-74AC-497D-970E-C08AD6436D3C,1,3387.0,1.0,1.0,50,2023-09-06 03:31:00,1,2023-09-01 10:38:00,200,274488,Boerderijwinkel Lagerweij,Rijksstraatweg 61c,Buurmalsen,4197 RL,159,51.91593988845722,5.276771337816967,0,"€0,47/kWh",474879.0,33.0,3.0,90.0,400.0,60.0,30.0,1.0
True,2023-09-06 03:31:00,273936,478EBD74-9B6B-4901-A53E-DE2FB4151842,1,103.0,1.0,4.0,50,2023-09-06 03:31:00,1,2023-08-25 11:05:00,200,274320,Van der Valk Larserplein Lelystad,Larserplein 1,Lelystad, 8226 PB,159,52.48266239886473,5.504657788635541,0,0.00 jaarabonnement,474189.0,33.0,3.0,16.0,400.0,150.0,30.0,4.0
True,2023-09-06 03:31:00,273927,E0081CC8-8023-4E25-AE12-A52E2D488AC0,1,3632.0,1.0,4.0,50,2023-09-06 03:31:00,1,2023-08-25 08:40:00,200,274311,KFC Larserplein Lelystad,Larserplein 20,Lelystad,8226 PB,159,52.48275573026649,5.505836542592618,0,0.00 jaarabonnement,474177.0,33.0,3.0,16.0,400.0,88.0,30.0,2.0
True,2023-04-26 10:04:00,260616,C26B4CFA-2E37-428E-A744-59F4B824E1E4,1,3504.0,1.0,4.0,50,2023-04-26 10:04:00,1,2023-04-26 09:51:00,200,261000,LEAP24 Fastcharging station,Kleveringweg 9A,Delft,2616 LZ,159,52.02587329680358,4.363657738411348,0,0.59 per kWH,438684.0,33.0,3.0,273.0,440.0,120.0,30.0,4.0
True,2023-04-26 10:05:00,260615,A5C3ECBB-5580-426B-B7EA-F937E29DC407,1,3504.0,1.0,6.0,50,2023-04-26 10:05:00,1,2023-04-26 09:48:00,200,260999,LEAP24 Fast Charging Station,Graham Bellstraat 43,Zwolle,8013 PL,159,52.48467601267876,6.131613538762423,0,0.59 per kwh,438683.0,33.0,3.0,167.0,900.0,160.0,30.0,6.0
True,2023-04-26 10:05:00,260614,97CC7F48-4C1E-4B2C-8F64-674E28AC0FC9,1,3504.0,1.0,6.0,50,2023-04-26 10:05:00,1,2023-04-26 09:41:00,200,260998,Eeser Veld,Eeser Veld,Steenwijk,8347 JD,159,52.804779000051155,6.133885326612699,0,0.59 ct per kwh,438682.0,33.0,3.0,250.0,400.0,160.0,30.0,6.0
True,2023-04-22 18:47:00,260350,C0980657-1FE9-41D6-BE51-1C3108A1CFE8,1,1.0,4.0,1.0,50,2023-04-22 18:47:00,1,2023-04-21 13:57:00,200,260734,Berliozstraat,Berliozstraat,Capelle aan den IJssel,2901 GA,159,51.91689902158163,4.56201683552149,0,0.00 jaarabonnement,437969.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
True,2023-04-22 18:47:00,260348,D2769DA9-7D64-4719-8460-BDDC6272D6CB,1,1.0,4.0,1.0,50,2023-04-22 18:47:00,1,2023-04-21 13:49:00,200,260732,Puccinistraat,Puccinistraat,Capelle aan den IJssel,2901 GL,159,51.91759733356153,4.56515469493084,0,0.00 jaarabonnement,437965.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
True,2023-04-21 08:52:00,260327,432BB27C-C647-46E1-8AB5-5800CA889A84,1,3387.0,4.0,2.0,50,2023-04-21 08:52:00,1,2023-04-20 21:19:00,200,260711,Castellum,Rossinistraat 112,Capelle aan den Ijssel,2901GJ,159,51.9168755697022,4.565175905029946,0,0.00 jaarabonnement,437916.0,25.0,2.0,16.0,400.0,11.0,20.0,2.0
False,2023-03-21 12:10:00,258262,03D9A1C1-B6F8-412E-AD98-BCE427A2E323,1,103.0,4.0,1.0,50,2023-03-21 12:10:00,1,2023-03-21 09:35:00,200,258646,Groene Kruisweg,Groene Kruisweg,Spijkenisse,3208 KA,159,51.858566250616946,4.2936322845002906,0,0.00 jaarabonnement,431516.0,33.0,3.0,16.0,400.0,50.0,30.0,1.0
False,2023-03-04 15:56:00,238390,54DE6F07-8F83-4D6C-AC5C-F46C3CC5AF40,1,47.0,4.0,1.0,50,2023-03-04 15:56:00,1,2023-03-04 15:56:00,200,238774,Mc Donalds Ijsselstein,Lorentzlaan,IJsselstein,3401 MX,159,52.014896340300794,5.06245760912293,0,0.00 jaarabonnement,392175.0,33.0,3.0,16.0,400.0,50.0,30.0,1.0
False,2023-03-04 15:52:00,238389,2A59654E-C064-4234-AD9F-9E814387FE0B,1,47.0,4.0,6.0,50,2023-03-04 15:52:00,1,2023-03-04 15:52:00,200,238773,Haje Allego Ultra E Nieuwegein Oost,Waterliniedok,Nieuwegein,3433 NV,159,52.01118158983823,5.1220471338107245,0,0.00 jaarabonnement,392173.0,33.0,3.0,16.0,400.0,175.0,30.0,6.0
False,2023-03-04 15:49:00,238388,2C11156F-072A-416A-9489-B2D96889BD9F,1,47.0,4.0,1.0,50,2023-03-04 15:49:00,1,2023-03-04 15:49:00,200,238772,Mc Donalds Nieuwegein ,Ravenswade,Nieuwegein,3439 LD,159,52.04920110246246,5.117388801827872,0,0.00 jaarabonnement,392171.0,33.0,3.0,16.0,400.0,50.0,30.0,1.0
False,2023-03-04 14:27:00,238387,7CC524E9-1377-47C2-97A5-B616B76DD825,1,47.0,4.0,2.0,50,2023-03-04 14:27:00,1,2023-03-04 14:27:00,200,238771,Divers Woerden,Europabaan,Woerden,3446 CE,159,52.075587540309186,4.901184234016853,0,0.00 jaarabonnement,392170.0,33.0,3.0,16.0,400.0,175.0,30.0,2.0
False,2023-03-04 14:16:00,238386,A543C1A2-9612-4492-B227-394A6A0143D1,1,47.0,4.0,2.0,50,2023-03-04 14:16:00,1,2023-03-04 14:16:00,200,238770,Shell A12 Hellevliet,Rijksweg A12,Woerden,3481 CV,159,52.08093975266934,4.983936303056225,0,0.00 jaarabonnement,392167.0,33.0,3.0,16.0,400.0,175.0,30.0,2.0
False,2023-03-04 14:11:00,238385,929C3638-907E-4E94-AC57-21EA35065635,1,47.0,4.0,2.0,50,2023-03-04 14:11:00,1,2023-03-04 14:07:00,200,238769,Shell Recharge Veldhuizen,Veldhuizerweg,Harmelen,3481 ZZ,159,52.0819105021566,5.003278715701072,0,0.00 jaarabonnement,392165.0,33.0,3.0,16.0,400.0,175.0,30.0,2.0
False,2023-02-23 20:59:00,235545,CF27F53F-B0FD-40E3-B0C6-BFC3350BB87B,1,3387.0,4.0,2.0,50,2023-02-23 20:59:00,1,2023-02-23 20:42:00,200,235929,Rivierenlaan 164,Rivierenlaan 164,Pijnacker,2641 RK,159,52.008437986141985,4.438623144085568,0,0.00 jaarabonnement,388570.0,25.0,2.0,16.0,400.0,11.0,20.0,2.0
False,2023-02-21 13:18:00,235341,760B6873-7F7A-4378-BB0B-2EC793085F0D,1,103.0,1.0,2.0,50,2023-02-21 13:18:00,1,2023-02-18 09:43:00,200,235725,Rosendaalsestraat 318,Rosendaalsestraat 318,Arnhem,6824 CW,159,51.989283738948245,5.926502582741591,0,0.00 jaarabonnement,388152.0,25.0,2.0,16.0,400.0,11.0,20.0,2.0
False,2023-02-11 08:31:00,213619,1DE21223-B9D5-446D-8B1C-4C29BF2329DA,1,45.0,1.0,2.0,50,2023-02-11 08:31:00,1,2023-02-08 14:38:00,200,213999,Avia Marees Den Oever,Havenweg 2,Den Oever,1779 XT,159,52.92906820812402,5.028645395294689,0,€0.65 per kWh,355834.0,33.0,3.0,16.0,400.0,138.0,30.0,1.0
False,2023-01-17 22:53:00,212424,DC6664F5-EAE1-4838-81B6-D6E2BB3B7202,1,3504.0,1.0,4.0,50,2023-01-17 22:53:00,1,2023-01-17 14:01:00,200,212804,Meester Cramerweg,Meester Cramerweg,Hoogeveen,7913 WB,159,52.710549409171165,6.517221954540901,0,€0.71/kWh,353652.0,33.0,3.0,250.0,400.0,120.0,30.0,4.0
False,2023-01-17 22:53:00,212423,C70CDFC4-7983-4EBB-B5B2-BDED2CF8AE57,1,3504.0,1.0,2.0,50,2023-01-17 22:53:00,1,2023-01-17 14:00:00,200,212803,Zeemansstraat,Zeemansstraat 21,Zaandam,1506 CS,159,52.440784547014516,4.821080344094412,0,€0.71/kWh,353651.0,33.0,3.0,250.0,400.0,60.0,30.0,2.0
False,2023-01-05 09:06:00,211127,824F3540-68D8-4929-84A9-B4E5DBEF4B97,1,69.0,4.0,2.0,50,2023-01-05 09:06:00,1,2023-01-05 09:04:00,200,211507,Parking Hoogvliet,De Halte 269,Ede,6711 NZ,159,52.04184477866,5.666623285234095,0,0.00 jaarabonnement,351964.0,25.0,2.0,16.0,400.0,22.0,20.0,2.0
False,2022-12-26 20:29:00,210962,402BC01C-1768-45D7-96EA-143BFC684F2E,1,47.0,1.0,2.0,50,2022-12-26 20:29:00,1,2022-12-26 14:44:00,200,211342,Jan Tinbergenweg,Jan Tinbergenweg 3,Zwaag,1689 ZV,159,52.68088528852729,5.084495657004027,0,0.00 jaarabonnement,351647.0,2.0,3.0,16.0,400.0,100.0,30.0,1.0
False,2022-12-13 14:18:00,210384,AAB6EA96-7F03-42DA-AF1E-BB8644854DDE,1,63.0,1.0,1.0,50,2022-12-13 14:18:00,1,2022-12-10 12:36:00,200,210764,Theemsstraat,Theemsstraat,Haarlem,2014 RZ,159,52.37507619143503,4.613204035808508,0,0.00 jaarabonnement,350395.0,25.0,2.0,30.0,230.0,6.0,10.0,1.0
False,2022-12-15 15:45:00,210349,1BA14176-821A-4B5C-B22A-D4ECF02448DF,1,1.0,4.0,2.0,50,2022-12-15 15:45:00,1,2022-12-09 16:18:00,200,210729,Parkeerterrein Regius College,Julianalaan,Schagen,1741 CL,159,52.783795024517815,4.797450942261776,0,0.00 jaarabonnement,350318.0,25.0,2.0,16.0,400.0,17.0,20.0,2.0
False,2023-01-17 22:54:00,209765,36CA222A-F89B-420D-B8F1-380D90701DCC,1,3504.0,1.0,5.0,50,2023-01-17 22:54:00,1,2022-11-04 12:43:00,200,210145,Bavoort LEAP24 Semi-Fast charger,Treekerweg 28,Leusden,3832 GW,159,52.12276082899771,5.400444811984585,0,"0,55 €/kWh",349049.0,33.0,3.0,136.0,440.0,30.0,30.0,5.0
False,2022-10-16 09:57:00,208214,8C1FD358-ED02-4E4F-BD09-41ABFFF96520,1,1.0,4.0,4.0,50,2022-10-16 09:57:00,1,2022-10-15 09:32:00,200,208594,Avelingen-West,Avelingen-West,Gorinchem,4202MS,159,51.8360073270031,4.939790531752465,0,0.00 jaarabonnement,346514.0,25.0,2.0,16.0,400.0,11.0,10.0,1.0
False,2023-02-13 21:02:00,208212,FB80590A-D651-4DAC-86B7-20FA97E75F1B,1,1.0,4.0,4.0,50,2023-02-13 21:02:00,1,2022-10-15 09:26:00,200,208592,50 Van Heemstraweg,50 Van Heemstraweg,West Maas en Waal,6658KH,159,51.87832100591848,5.522909074397148,0,0.00 jaarabonnement,346511.0,25.0,2.0,16.0,400.0,11.0,10.0,1.0
False,2022-10-10 19:59:00,207411,F8A12675-1011-453F-A988-6FFCD92E2089,1,63.0,4.0,1.0,50,2022-10-10 19:59:00,1,2022-10-10 18:40:00,200,207791,4 Einsteinstraat,4 Einsteinstraat,Haarlem,2014KS,159,52.36773974028,4.612164531240637,0,0.00 jaarabonnement,345323.0,25.0,2.0,16.0,400.0,17.0,20.0,1.0
False,2022-10-25 17:29:00,204836,2768743F-6912-4980-9EE3-5AE14A5AAB82,1,3574.0,1.0,2.0,50,2022-10-25 17:29:00,1,2022-10-02 09:59:00,200,205203,Shakespeareplein,Shakespeareplein,Utrecht,3533 DA,159,52.088953646361034,5.0900749398151675,0,€ 0.52/kWh,342075.0,25.0,2.0,16.0,400.0,22.0,20.0,2.0
False,2022-09-12 09:24:00,202500,7D5C607E-3FC4-44C9-8045-01E21AFC6030,1,63.0,1.0,1.0,50,2022-09-12 09:24:00,1,2022-09-11 11:45:00,200,202867,Nieuwe Kerksplein 16,Nieuwe Kerksplein 16,Haarlem,2011 ZT,159,52.37749070088256,4.629442271028097,0,0.00 jaarabonnement,338641.0,25.0,2.0,20.0,230.0,6.0,10.0,1.0
False,2022-09-07 18:21:00,202121,203B4AFA-7BEC-4216-ADDF-D450D1FA32AD,1,63.0,1.0,1.0,50,2022-09-07 18:21:00,1,2022-09-07 10:21:00,200,202488,Stephensonstraat 39,Stephensonstraat 39,Haarlem,2014 KB,159,52.369181828691126,4.613651889691823,0,0.00 jaarabonnement,337815.0,25.0,2.0,30.0,230.0,6.0,10.0,1.0
False,2022-09-04 11:17:00,201483,ABEFE2A5-906F-4FD8-AB17-9DB38A65C6FA,1,103.0,4.0,1.0,50,2022-09-04 11:17:00,1,2022-09-01 20:25:00,200,201847,Robijnstraat,Robijnstraat,Leiden,2332JL,159,52.15618310880117,4.463912704653239,0,0.00 jaarabonnement,336200.0,25.0,2.0,32.0,480.0,26.6,20.0,2.0
False,2022-09-04 11:18:00,201482,A4C6D240-C23B-421C-824C-07FE370651B8,1,103.0,4.0,2.0,50,2022-09-04 11:18:00,1,2022-09-01 20:18:00,200,201846,7 Carneoolstraat,7 Carneoolstraat,Leiden,2332KA,159,52.1546048796059,4.460548931738117,0,.40,336199.0,33.0,2.0,32.0,480.0,26.6,20.0,2.0
False,2022-09-08 15:21:00,201301,AF71D9AD-0018-4685-9188-0F44CB854CC4,1,1.0,0.0,1.0,50,2022-09-08 15:21:00,1,2022-08-26 12:12:00,200,201664,Stephensonstraat,Stephensonstraat,Haarlem,2014 KD,159,52.36994650289088,4.614159016727285,0,0.00 jaarabonnement,335771.0,25.0,2.0,16.0,400.0,7.4,20.0,1.0
False,2022-08-12 06:28:00,195040,7694A444-92E2-4AF8-8FEB-ED98004AA89D,1,3299.0,1.0,3.0,50,2022-08-12 06:28:00,1,2022-08-11 23:09:00,200,195399,IONITY Mienscheer,"Rijksweg A2 7, Niebert",Niebert,9365 TK,159,53.161647,6.292686,0,0.00 jaarabonnement,317842.0,33.0,3.0,16.0,400.0,350.0,30.0,3.0
False,2022-08-08 09:47:00,194587,48967583-C8DC-4C72-9732-DC290E0356F2,1,63.0,1.0,1.0,50,2022-08-08 09:47:00,1,2022-08-07 10:45:00,200,194946,Pijlslaan,Pijlslaan,Haarlem,2014 TL,159,52.372003720140015,4.611520743119058,0,"€0.27 per session, €0.31 per kWh, free parking",317243.0,25.0,2.0,16.0,400.0,11.0,20.0,1.0
False,2022-10-10 11:20:00,194583,E68323DF-A400-48DA-8C8C-18CB43D7628D,1,74.0,1.0,2.0,50,2022-10-10 11:20:00,1,2022-08-06 23:20:00,100,194942,Twaalfmat,Twaalfmat,Heemskerk,1967 PV,159,52.500278047265056,4.702634557778197,0,https://fastnedcharging.com/nl/tarieven,317231.0,33.0,3.0,16.0,400.0,125.0,30.0,2.0
False,2022-08-09 21:07:00,194582,BA03A42F-FDA0-4BD3-A9D3-518DBBBF3F2A,1,63.0,1.0,2.0,50,2022-08-09 21:07:00,1,2022-08-06 23:03:00,200,194941,Lorentzkade,Lorentzkade,Haarlem,2014 CE,159,52.373997763985926,4.611189696895622,0,€0.31 per kWh,317230.0,25.0,2.0,16.0,400.0,11.0,20.0,2.0
False,2022-08-05 21:57:00,194570,FF2CFDAE-0FE3-4387-91E5-A6A1E1F41B5F,1,103.0,4.0,1.0,50,2022-08-05 21:57:00,1,2022-08-05 21:57:00,200,194929,Botnische golf,Botnische golf,Woerden,3446XW,159,52.07745826113799,4.904246265408801,0,0.00 jaarabonnement,317171.0,2.0,3.0,16.0,400.0,50.0,30.0,1.0
False,2022-07-29 15:55:00,194365,D24CBF8C-963D-4B29-9C6A-5ACAE96E61D8,1,3299.0,1.0,4.0,50,2022-07-29 15:55:00,1,2022-07-28 22:20:00,200,194724,IONITY Sandelingen Oost,A16 highway2952 AD ,Hendrik-Ido-Ambacht,2952 AD,159,51.836003,4.620008,0,0.00 jaarabonnement,316697.0,33.0,3.0,16.0,400.0,350.0,30.0,4.0
False,2022-07-25 08:55:00,194305,CF5EB74E-1022-486F-997C-FC07F0AFA19E,1,3387.0,1.0,2.0,50,2022-07-25 08:55:00,1,2022-07-24 18:20:00,200,194664,Boerderijcamping Zuiderhoeve,Dishoekseweg 28A,Koudekerke,4371 NH,159,51.47525081439318,3.541423812603057,0, € 0.36/kWh,316548.0,25.0,2.0,32.0,400.0,22.0,20.0,1.0
False,2023-01-17 22:54:00,194248,846843E5-E307-4981-B778-2CE70709625B,1,3504.0,1.0,6.0,50,2023-01-17 22:54:00,1,2022-07-21 13:16:00,200,194607,LEAP24 Fast Charge Station,1 Industrieweg,Sittard-Geleen,6163AH,159,50.981218592935164,5.826535347417348,0,€0.71/kWh,316427.0,33.0,3.0,250.0,400.0,120.0,30.0,6.0
False,2022-08-25 14:53:00,194169,104A2B3E-F48D-452C-A1B8-E50B118618CD,1,63.0,4.0,2.0,50,2022-08-25 14:53:00,1,2022-07-17 07:48:00,200,194528,Lorentzkade 192,Lorentzkade 192,Haarlem,2014 CE,159,52.37385749804912,4.611194772672775,0,€0.31 per kWh,316275.0,25.0,2.0,16.0,400.0,11.0,20.0,1.0
False,2023-01-17 22:54:00,193861,8F103F63-FC6E-4CA4-9CBB-F9C29B2276A6,1,3504.0,1.0,7.0,50,2023-01-17 22:54:00,1,2022-07-04 12:13:00,200,194220,Reyerdijk LEAP24 Snellaadstation,Reyerdijk 110,Rotterdam,3079,159,51.88148057397515,4.542689376008184,0,€0.71/kWh incl. VAT,315642.0,33.0,3.0,250.0,1000.0,120.0,30.0,7.0
False,2022-06-06 12:10:00,193379,F5C03586-4AB4-455E-9629-3E7C08BAA86D,1,1.0,4.0,1.0,50,2022-06-06 12:10:00,1,2022-06-06 08:58:00,200,193738,31 Hoofdstraat,31 Hoofdstraat,Gorssel,7213CP,159,52.1982121,6.199734,0,0.00 jaarabonnement,314565.0,2.0,3.0,16.0,400.0,50.0,30.0,1.0
False,2022-06-06 08:01:00,193375,AEC834D6-D363-4E12-B719-4FAE1C6E7B1B,1,1.0,4.0,1.0,50,2022-06-06 08:01:00,1,2022-06-05 18:50:00,200,193734,Shell Tatelaar Didam,Tatelaarweg 21,Didam,6941RB,159,51.93702950683783,6.105900472739108,0,"0,69",314558.0,33.0,3.0,250.0,400.0,150.0,30.0,2.0
False,2022-06-06 08:52:00,193365,0F0ABCDC-93A6-46DE-A4A1-FAA0D5423ED8,1,47.0,1.0,6.0,50,2022-06-06 08:52:00,1,2022-06-04 11:24:00,200,193724,26-t Boschlaan,26-t Boschlaan,Oost Gelre,7131RE,159,52.007904406939105,6.555560897646046,0,€ 0.35/kWh,314544.0,25.0,2.0,16.0,400.0,11.0,20.0,6.0
False,2022-05-27 08:53:00,193248,10E4C5F1-D089-4640-8479-3A2087BD10C3,1,1.0,4.0,1.0,50,2022-05-27 08:53:00,1,2022-05-25 15:27:00,200,193607,Frans Verpoortenstraat Spaarndam,Frans Verpoortenstraat 3,Spaarndam,2064LX,159,52.41261361874487,4.6894929669294925,0,0.00 jaarabonnement,314328.0,25.0,2.0,16.0,230.0,11.0,20.0,2.0
False,2022-05-27 08:53:00,193247,7595BED2-B558-46FF-A290-F75236C0EDAC,1,1.0,4.0,1.0,50,2022-05-27 08:53:00,1,2022-05-25 15:25:00,200,193606,Westhoff 95 Spaarndam ,Westhoff 95,Spaarndam,2064WC,159,52.413823848322096,4.692106920008882,0,0.00 jaarabonnement,314327.0,25.0,2.0,16.0,230.0,17.0,20.0,2.0
False,2022-05-06 20:23:00,192942,4C5DAB62-D6A0-415B-A345-CA65F08D056C,1,1.0,5.0,2.0,50,2022-05-06 20:23:00,1,2022-05-05 22:40:00,200,193301,Aaltje Noordewierlaan 12,Aaltje Noordewierlaan 12,Bussum,1403JC,159,52.26612194182354,5.183866416416777,0,0.00 jaarabonnement,313647.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2022-05-01 12:27:00,192799,057729E6-55AA-4021-8FBE-CB72F67B3AD2,1,1.0,4.0,1.0,50,2022-05-01 12:27:00,1,2022-04-29 16:59:00,200,193158,Middenweg,Middenweg,Kapelle,4421JG,159,51.47255496048646,3.969291790664556,0,0.00 jaarabonnement,313416.0,25.0,2.0,16.0,400.0,22.0,10.0,1.0
False,2023-02-13 21:02:00,192609,101E0097-A5BE-43E2-887A-AC351205D457,1,47.0,4.0,1.0,50,2023-02-13 21:02:00,1,2022-04-18 12:00:00,200,192968,de Kerentuin 20,de Kerentuin 20,West Maas en Waal,6658WK,159,51.88218652825981,5.519846062022907,0,"0,60/kWh",313008.0,25.0,2.0,12.0,400.0,7.0,20.0,1.0
False,2022-04-20 16:25:00,192595,F83DF058-0586-43D6-BD82-DB8C38C7831D,1,74.0,1.0,4.0,50,2022-04-20 16:25:00,1,2022-04-17 22:35:00,200,192954,FastNed Dekkersland,Dekkersland A28,Staphorst,7951 DH,159,52.62403274801221,6.208360886758413,0,"0,86 without membership, 0,45 with membership",312987.0,33.0,3.0,16.0,400.0,300.0,30.0,4.0
False,2022-04-20 09:43:00,192594,182F6818-C7C9-4786-A86A-D534B99796D1,1,74.0,1.0,1.0,50,2022-04-20 09:43:00,1,2022-04-17 22:30:00,200,192953,Fastned Paardeweide,Paardeweide A32,Darp,7948 LH,159,52.75153539954195,6.189469149620919,0,"0,86 without membership, 0,45 with membership",312985.0,33.0,3.0,16.0,400.0,300.0,30.0,4.0
False,2023-01-17 22:54:00,192549,5806EBD3-2FA6-4F30-8853-D8B8EC1C5398,1,3504.0,1.0,4.0,50,2023-01-17 22:54:00,1,2022-04-12 13:54:00,200,192908,LEAP 24 Fast Charging Station - Almere Transistorstraat,Transistorstraat,Almere,1322CK,159,52.34607107001267,5.178145318981848,0,€0.71/kWh incl. VAT,312877.0,33.0,3.0,250.0,400.0,120.0,30.0,4.0
False,2022-04-11 06:54:00,192503,75C50190-3A1B-4332-86CA-C391356AADAC,1,74.0,1.0,4.0,50,2022-04-11 06:54:00,1,2022-04-10 15:15:00,200,192862,FastNed Bovenboer,Rijksweg A32,Darp,7973KT,159,52.753472323568644,6.186789231245712,0,"0,86 without membership, 0,45 with membership",312790.0,33.0,3.0,16.0,400.0,300.0,30.0,4.0
False,2022-04-06 22:19:00,192439,BC88010C-296D-48B1-A222-D959B847C318,1,103.0,1.0,2.0,50,2022-04-06 22:19:00,1,2022-04-03 22:14:00,200,192798,Allego Zwaluwstraat 15,Zwaluwstraat 15,Maassluis,3145NG,159,51.93141936867795,4.238358198599883,0,"€0,39 kW/h",312635.0,25.0,2.0,16.0,400.0,11.0,20.0,2.0
False,2022-04-06 21:49:00,192438,F87CAFB4-D029-4753-9707-E292ED9D6278,1,74.0,1.0,4.0,50,2022-04-06 21:49:00,1,2022-04-03 21:46:00,200,192797,Fastned Peulwijk-Oost,Rijksweg A4,Den Hoorn,2635BW,159,52.00917951726262,4.312016522762235,0,0.00 jaarabonnement,312634.0,33.0,3.0,16.0,400.0,300.0,30.0,4.0
False,2022-04-06 21:44:00,192437,74191846-9132-4229-9F74-E5749C3F2D25,1,74.0,1.0,10.0,50,2022-04-06 21:44:00,1,2022-04-03 21:40:00,200,192796,Fastned Hogenhoorn,Hogenhoorn 3,Den Hoorn,2635 BZ,159,52.01195360295989,4.315466804741391,0,0.00 jaarabonnement,312632.0,33.0,3.0,16.0,400.0,300.0,30.0,10.0
False,2022-04-02 04:10:00,192339,7BC34EE6-5499-4F51-A08A-BC3164D47B35,1,1.0,1.0,1.0,50,2022-04-02 04:10:00,1,2022-03-30 13:39:00,200,192698,van Eerbeeklaan 2,van Eerbeeklaan 2,Uithoorn,1422GG,159,52.24550215072222,4.829777348453177,0,0.00 jaarabonnement,312483.0,33.0,2.0,16.0,230.0,11.0,20.0,1.0
False,2022-02-21 22:09:00,191685,006EEA5F-8258-4179-AC33-4EB27C157A78,1,1.0,4.0,2.0,50,2022-02-21 22:09:00,1,2022-02-21 09:15:00,200,192044,Platanenlaan 12,Platanenlaan 12,Nederhorst den Berg,1394 JR,159,52.25009579068714,5.046898739448807,0,0.00 jaarabonnement,311293.0,25.0,2.0,16.0,400.0,11.0,20.0,2.0
False,2022-02-22 08:20:00,191683,F9A89AA7-6DF3-4206-9E8B-8C67AA1090AD,1,45.0,6.0,5.0,50,2022-02-22 08:20:00,1,2022-02-20 22:53:00,200,192042,5 Goeseelsstraat,5 Goeseelsstraat,Breda,4817MV,159,51.59475608450231,4.797436275629025,0,0.00 jaarabonnement,311291.0,25.0,2.0,16.0,400.0,11.0,20.0,5.0
False,2021-12-29 14:57:00,190860,29C2D400-F957-4E36-8069-B4416ABDBA3F,1,103.0,4.0,2.0,50,2021-12-29 14:57:00,1,2021-12-28 19:07:00,200,191219,Martinetsingel,Martinetsingel,Zutphen,7201DZ,159,52.139127107971944,6.198663242153316,0,0.00 jaarabonnement,309557.0,0.0,2.0,16.0,400.0,11.0,20.0,2.0
False,2021-12-29 14:58:00,190859,CF7FA27E-7D98-42F0-A4E6-B870D890109A,1,3387.0,4.0,12.0,50,2021-12-29 14:58:00,1,2021-12-28 19:05:00,200,191218,45 Zijlvest,Zijlvest 45,Haarlem,2011VB,159,52.38162773568132,4.629299343716525,0,0.00 jaarabonnement,309556.0,25.0,2.0,32.0,400.0,22.0,20.0,12.0
False,2021-12-29 15:01:00,190858,0691509F-69E8-4F0B-B6DD-E2B81CAC1E6A,1,73.0,4.0,1.0,50,2021-12-29 15:01:00,1,2021-12-28 19:00:00,200,191217,Johan de Wittstraat 3,Johan de Wittstraat 3,Wassenaar,2242LB,159,52.142832881845806,4.396562071018252,0,0.00 jaarabonnement,309555.0,25.0,2.0,16.0,400.0,11.0,20.0,1.0
False,2021-12-29 15:03:00,190857,47493C76-B424-4172-8489-C5C5EF1A43CC,1,63.0,4.0,2.0,50,2021-12-29 15:03:00,1,2021-12-28 18:58:00,200,191216,Koorstraat,Koorstraat,Haarlem,2012GP,159,52.37612866380192,4.6232540415333006,0,0.00 jaarabonnement,309554.0,25.0,2.0,16.0,400.0,11.0,20.0,2.0
False,2022-08-18 14:40:00,190856,836DA649-A065-4188-A7ED-08A3853D970D,1,63.0,4.0,2.0,50,2022-08-18 14:40:00,1,2021-12-28 18:56:00,200,191215,Westerstraat,Westerstraat,Haarlem,2013PN,159,52.38002741031801,4.617947970403748,0,0.00 jaarabonnement,309553.0,25.0,2.0,32.0,400.0,22.0,20.0,2.0
False,2021-12-29 15:24:00,190855,2B325EEA-7B28-4193-92AF-143085972AE1,1,63.0,4.0,2.0,50,2021-12-29 15:24:00,1,2021-12-28 18:55:00,200,191214,Leidseplein 5,Leidseplein 5,Haarlem,2013PV,159,52.37936273410284,4.624896923061669,0,0.00 jaarabonnement,309552.0,25.0,2.0,16.0,400.0,11.0,20.0,2.0
